344	1	I had their signature dish, French Toast, which was similar to a light bread pudding and it was superb!  (This coming from a person who hates bread pudding).  I also had their special of the day, eggs with spinach and chorizo sausage omelet with a side of bacon.  Excellent dish as well and the bacon was crispy and very addicting.  The omelet dish was so good that we ordered the exact same dish twice!
345	1	WOW, where do I begin?!?! This place is AMAZING!!! This was the BEST hamburger I have ever had! I ordered the fun-ghi burger, added a fried egg to it and some yummy cheeses. We had an appetizer of fried pickles and egg rolls, both delicious. The burger selection is OUT OF THIS WORLD!! Everyone LOVED their hamburgers!!!. Lots of customization options for the PERFECT burger. If you order a burger, you have to get one of their shakes. These shakes are PHENOMENAL. They are served both alcoholic and non-alcoholic, and are the perfect match to a great burger. I had the red velvet cake shake, with an extra shot, its Vegas after-all and I LOVED it! Atmosphere was very fun and cool. Service was EXCELLENT. Will definitely be going back next time I'm in town.
346	1	I'm so happy I got a chance to eat here. The restaurant is tucked away in a strip mall off of the strip and isn't much to look at. When you get inside at first it looks like your typical Thai place. Then you take a moment and realize the walls are covered with celebrity chef pictures who have been to this place. You then notice the very impressive wine collection. The place is also consistantly packed. Now to the food it was literally a party in our mouths. The food was so incredibly flavorful and bright. It was hands down the best Thai food I have ever had and will make a point to come back every time I'm in Vegas.  I highly recommend this place to anyone. The service was also very quick and attentive.
347	1	As a Ramsay fan..... This place was like heaven; however it's quite hard to make reservations. We were lucky that we walked in randomly and got a seat.   Before you order, waitresses bring iPads to show pretty photos of drinks and interesting gifts of Ramsay that you can purchase .  Fur gras (best I ever had )  Beef willington (even though it takes 90 minutes to prepare, it's so worth it. It melted on my teeth)  Stick pudding (another must have)  South side drink was quite good ( ask them about the story behind the spoon in the drink)    Service was amazing. I got shiitake mushroom and potato as sides, they were wayyyyyyyyyyy too salty. When the waitress asked if everything was alright I didn't want to complain. All I said was how it was good but a lil on the salty side .The minute after the manager came over and replaced the salty ones with freshly made new plates that is perfectly seasoned . Super impressive
348	1	I wished this place existed when I attended UNLV. This place carries a lot of value with the amount of different (yet satisfying) portions/packages that even a poor college student can afford.  My friend and I got the most basic Las Vegas package since we're hungry but obviously not capable of eating a feast by ourselves. It was $45/person and the amount of food cannot be more fulfilling. You get the tradition side dishes + a house salad, along with rice, sauces and miso soup to go along with your proteins that includes beef, spicy chicken, garlic shrimp and pork.  You are however required to cook things yourself comparing to places like Honey Pig when a server would occasionally stop by and manage your food. The place wasn't busy at the time we were dining so the servers volunteered to rotate our proteins for us as we were engaged in a deep conversation catching up on life- What a nice touch.   The ambiance of this place is on the smaller size but comfortable at the least. The service was friendly and attentive and most importantly, the food was amazing for the price that you're paying. I wasn't sure if it was Happy Hour when we dined but when we received our tab, it only came out to be $55. A lot less from what I was expected to pay (hey I'm not complaining) but regardless of it being a mistake or not, I'll happily return.
349	0	The desserts and food are good. BUT not for the price. They charge 10 bucks for a hot dog that is dried up and gross. But, it's an all beef hot dog, so, they get A point for that. You can buy a better hot dog at 7-11 trust me, I love hot dogs. They charge an arm and a leg for food and dessert that is okay/good...Not worth it in my opinion. MEH.
350	1	Best shake I have ever had in my life. Enjoyed the cowboy shake as recommended by my server and ordered the Rossini burger medium rare. Skinny fries, zucchini, onion rings with house made ketchup.  Chipotle aoiloe, pesto and spicy ketchup. Everything is amazing here and the service was great! Our waiter had fabulous recommendations. I like how you can order the sauces individually.
351	1	I've heard good things about Shake Shack months before I found out they're in Vegas, hearing comparisons such as "the In n Out of the East Coast". While I agree the burgers and fries are awesome, I hardly think you can compare the two mainly because Shake Shack is much more expensive than In n Out. Two burgers, one fries, and a root beer float cost over $26 - that's not really fast food price, it's more of a sit down burger joint price. I did really like the crinkle fries though - it was so perfectly crispy, perfectly seasoned. My Shack Stack was also delicious, although the whole time I was wishing they'd put more sauce in it.  I'd honestly just commit blasphemy and bring In n Out sauce to put on the burger here. Now THAT would be the best burger ever.
352	1	Who: Bouchon; French restaurant  What: Steak and frites for brunch.  Came out as this 1 inch thick piece of tender steak, topped with minced buttery garlic, and an additional slice of garlic butter and a side of a LOT of fries.  Price: $32-ish.  Friend 1: mussels, Friend 2: trout....both were equally as delicous.  Where: Venetian hotel, top of Venezia tower.  When: Open for dinner daily, open for brunch on Saturday and Sunday  Impression:  We came on a Saturday for brunch ~1pm and there was no wait.  Service was attentive. Food was sooo sooo good.
353	1	This place is swamped but well worth the wait... People can knock on this place but lets be honest they make damn good food and the portions are definitely some of the largest you can eat.    If you show up and the place is banana's (btw banana latte is legit) then try to check in and flirt at the bar and you might get lucky and seat yourself without the wait (your are welcome).  The meat loaf is crazy good, there are a few options of having it, I have owned some and they are tasty.  The Chicken and waffles are amazing!  Love coming back to this place when I can.
354	0	Tried the veggie dog and got an order of cheese fries.  This is probably good for drunk people who just want throw crumpled up money on a table, point at a wall and then ingest whatever they were thrown.  This place is all about the name and nothing else. Everyone in line was using a Groupon and wish I knew that ahead of time. For two veg dogs, two orders of fries with cheese, it was around $20+ from what I recall. You can sub a veg dog into any of their menu items. But we opted to make our own with toppings.  The fries are salty and limp and when you add the taco-bell style face nacho cheese on-top, its just a gastrointestinal mess. The dogs are large in portion but were not hot (temp wise) as I'd expect for something that was 'just made'.  If your desperate for food, this might be an option, but by all means, its not the only option in this area.
355	1	I'm not big on hamburgers only because I think of fast food when I eat them and how unhealthy it is...BUT this place is freaking amazing. They use 100% Angus beef, super fresh, the sweet potato fries with the ketchup-hawaiian dressing is awesome. I highly recommend this place! It's not cheap but for the quality of food that they serve there, definitely worth every penny :)!
356	1	With the various appetizers and meat, it was an amazing experience for me, especially on my first time. We ordered fried calamari, cream cheese wontons, mixed tempura, etc. for our appetizers. The pork belly and bulgogi are to die for. The servers were super friendly and were there when we needed their service. There a specific server that I took a liking who constantly checked on us and he made my stay more pleasing! Hope to stop by when I'm in the area again!
357	1	We usually watch Anthony Bourdain shows for food ideas when we are traveling to exotic international destinations. We don't consider Vegas in that set but we were glad we saw the recent Season 3 show just before a quick weekend trip there.  When our hotel, the Las Vegas Renaissance, also recommended Lotus of Siam, we knew we had to make a visit.   We took a taxi about 2 miles from the hotel (which is near the convention center) to reach the strip mall -yes, it looks a little unexciting from the outside on a Monday morning at 11:45 am. We met two other traveling friends there, and focused on the Northern Thai food (near the back of the menu) that is Lotus of Siam's specialty.   Between the 4 of us, we enjoyed Sai Oua (northern Style Sausage), Northern Larb, and two orders of the  Khao Soi, described as a typical Burmese influenced dish is served with egg noodles in a curry base with a touch of coconut cream, with your choice of meat. (We tried both the pork and the chicken versions.)  All were excellent, and very spicy, although you can request spice levels from 1 to 10. See photos here: http://www.travelingwiththejones.com/2014/05/10/anthony-bourdain-knows-good-food-northern-thai-in-las-vegas/  Take the short taxi ride. Order from the Northern Thai specialties. Enjoy! Perhaps Las Vegas is an exotic international destination after all.
358	1	Our server Patrick was exceptional and the food delicious.  I had the chili rellano omelette and it was a flavor explosion!  The Diablo potatoes that come with it are amazing.  Couldn't stop eating them!Yummy! You get a free banana nut muffin for checking in on Yelp.  It was warm and tasty.
359	1	I seriously dream about this pizza.   On my last few trips to Vegas, Secret Pizza has been one of my first stops every time. One slice is never enough (even though they are HUGE.)  As a pizza connoisseur, I vote that this is the best of the best. You will not be disappointed I promise. And if you are, then we can't be friends.
360	0	I've been to the Mandalay Bay Buffet many times, and the quality has definitely gone down over time.  My favorite is always the prime rib when it's cooked just right at medium rare.  The crab legs are good, but they are not normally fresh and the shells are soft which makes them really hard to open to get that one piece of meat.  I remembered their dessert used to be better also, though their bread pudding is still very delicious and about the only dessert I eat there now.
361	1	Great Pizza. Great concept. For a hotel that builds its brand off of opulence and grandiosity. Its good to know that the Cosmopolitan isn't without a sense of humor or irony.  To find the joint,  just go down the out of place white tile hallway with crappy florescent lighting, you'll arrive in a room the size of a shoebox serving some of the best pizza I've had in recent memory.   Great food, great concept. Well done Cosmopolitan. It looks like management has a few risk takers.
362	0	Wow, how the LA counterpart allows this place to keep using the Pink's name is beyond me.  The first time I went when it opened I was like meh.  The second time I went last month I was like wth!!!  I don't see this place lasting with it never having people there it seems.  The chili is pretty spot on to being the same as well as the dogs but man everything else is just horrible.  I mean I got a crusted tortilla wrapper that was litterarly cracking and breaking as if it was a cracker.  It's almost like they left the tortilla sitting on the counter all night and decided to use it anyways.  I mean if you are going to bring a prized LA landmark like this to LA then do it right.  I mean In-N-Out and Tommy's do it right.  It's just a downright shame for Pink's.
363	0	My wife and I enjoyed the one in New York so we wanted to try this one. The wait was only 20 minutes so it wasn't bad. We have two young boys so we asked if we can have a booth but the hostess said that she didn't have a server. But right after she sat us, she sat three parties into the booths. WTF!? The server that was serving is also serving the booths.  Our food order came out after the two parties that were behind us. My wife ordered the Chinese chicken salad and we got the kids sliders. The food was blah. I probably will not come back.
364	1	Delicious! I don't eat bread and they were very accommodating. Had chicken burger in lettuce instead of a bun with sweet potato fries and each to dip. So good! They sell pear cider too which is a big win for me :)   I will visit again and recommend highly.
365	0	I have had better food and service at Ryan's. We paid $32 per person and a 18% gratuity because we sat with relatives at the same table so a total of $38 per person.   The meat (prime rib, salmon, sausage) was all over cooked. The pasta was cold. The dessert bar was lack luster. The menu posted outside specifically stated "hot lava cake" (the reason my in-laws wanted to eat there) but it was not actually being served.  The server cleared that table only twice despite the 18% gratuity.
366	1	This place is a truly unique experience!  First of all you have to try the Pineapple Tea. If you go and do not try this beverage you're soul will forever be missing a piece.  Next, the burgers are a pleasant mix of barbecue flavor and tender juicy beef patty. Not only are they super delicious but they are also very decent sized. They do come a la carte so I ordered a side of edamame and can I just tell you how satisfying it was to order and enjoy a great plate of edamame at a burger joint?  So much yes.
367	0	I had to see what the hype is all about, with the line out the door every single night since it opened up a couple of weeks ago.  Going in, I didn't think the Corral would live up to my expectations.  Coming out, I decided it didn't, and I will not be returning.  And to be honest, if I had to choose, I'd much rather take my money over to Hometown now that it will be less crowded OR starve.   We arrived five minutes to 6, and the line was already out the door.  We waited a good 20 minutes before we made it to the cash register.  We were able to take advantage of the 2 for $20 special.  The promotion starts after 4 pm, Monday thru Thursday.  The third person had to pay the regular price, eh, no big deal.  We were seated fairly quickly after we paid.    Food was just okay, maybe slightly better than HTB, but not by much.  That cotton candy machine brings a nice touch to the dessert station, but it is super sticky that I did not bother with it.  Everything else was overly sweet.    Service was just okay as well.  Our server forgot to refill my brother's soda, and she never bothered to ask if I needed refill with my water.  I think the drink station should be made accessible to make things easier for all of us.    I can't say I was too disappointed with this place as I didn't have high expectations to begin with.  So if you go in with that attitude, then you'll be alright.
368	1	Phenomenal.  In a city with so many dives, this one is a great find.  We went early, so we were lucky to get a seat at the bar (just barely!) where bartender/mixologist extraordinaire Allison  Bignell treated us to libations and burgers.  Let's just say that my partner is a finicky drink man, and Allison worked him like putty, awing him with drink after drink.  The "AJ SPECIAL" with Smirnoff Whipped Vodka, Ciroc Coconut Vodka, Pineapple Juice, Coconut Sorbet was amazing.  OK, enough about the drinks - let's talk burgers.  You can't go wrong with any burger.  Of course, get it medium rare or rare.  By the time we left (wobbled out), the line was out the door and around the corner.
369	1	Where else in Vegas can you find a restaurant on the strip that has great service, great food, at a reasonable price?  I haven't found one except the one in grand lux cafe. I simply love this place and its a staple every time I come to Vegas.  My favorite dish is the corkscrew noodles with chicken in cream sauce. Favorite dish of all time, place gets an automatic 5 stars for it.
370	1	Perfection in every way. No, seriously.  We were seated quickly by a friendly hostess and greeted instantly by our waitress who was incredibly kind and checked on us often. I never needed to ask for any refills. SPEAKING OF WHICH, they give you a large container of coffee to help yourself. Amazing for beating that hangover. So is the food. Oh.... The food...  It's great and the menu is HUGE. I enjoyed a veggie omelet while my buddy had French toast stuffed with eggs and cheese. Told you you'd be beating that hangover. The home fries are top notch as well.  I love the table system of alerting the wait staff when you need something. There's a smily face at your table that you simply turn to the frowny side. What a good idea.  Needless to say, I loved it here. I now have a new breakfast spot for my Vegas weekends.
371	1	Frankenstein's monster was made out of bits and pieces of unrelated human beings.  So if Frankenstein's monster was staying at Mandalay Bay, where would he eat?   The Burger Bar, where you can have a hamburger made out of seemingly unrelated ingredients.  Kobe beef, lamb, fois gras, lobster, black truffles and avocado are just scratching the surface of the mismatched concoctions that come alive at the Burger Bar.  This isn't a buffet table loaded with burger toppings, but made to order concoctions of your own design (though they do have some pre-designed burgers to choose from).  The creative genius doesn't end with the burgers though.  A selection of Beer Floats are available as well.  That's right - Beer Float.  Ice cream and Beer.  We're no longer serving Mary Shelley's Frankenstien and now serving Mel Brook's Young Frankenstein.  And that's not all bad.  When my wife pointed out the Beer Floats, she laughed.  Unflinching, I immediately ordered the Beer Float sampler.  5 different micro-brew style beers, with 5 different flavors of ice cream.  I have to admit, most of them tasted better than I thought they would, and my wife who mocked me for ordering them was also slurping them down (I don't ever need 5 scoops of ice cream).  While I cannot say that the Beer Floats are the best beverage I've ever had, I can say that it was offered.  The burger however, was one of the best burgers I've ever had (second only to Detroit's Miller's Bar).  The Burger Bar is a 3-star setting with 4-star prices and superior burger options.  Strap it to a table, expose to lightning, and you have a place that even a monster could love.
372	1	I dream of this place sometimes at night, shamefully I devour each delicious bite of a  wagyu brgur with truffle sauce and frois gras. I know frois gois if evil, horrendous, etc etc, but is is sooo delicious. Crispy outside pink in the middle with a matching ground juicy burger below it. I could literally drink the truffle sauce, it's a-mazing. Even if you just dip your fries in it, just do not come here without ordering it.   I ate the whole thing, on my own and stuffed to the gills I wanted more. I love the atmosphere, the service and I prefer to sit at the bar... hence burger bar, but if you must table it then you must table it.
373	0	I stayed here last month and this hotel is definitely a "you get what you pay for" hotel.  It's very small compared to the gigantors surrounding it. You can stand at one end of the casino and see the other end very clearly.  Their giftshop by the entrance seemed to never be open.  The room I stayed in had one power outlet and it wasn't by the desk.  The bathroom door didn't fit through the door frame for some reason so it wasn't able to shut.  The air conditioner didn't work but I didn't mind.    I gave a star for the room service ladies and gents.  They were always greeting me and offered towels galore.  The second star is for their mini 24/hr convenience store located by the elevators and pool entrance.  Everything you need is in there.    Speaking of the pool, it doesn't look like what it does in some of the yelp photos.  I think they renovated it and now it's just two pools. The waterfall and two "mini" pools are gone.   Overall, if you're on a budget and want to splurge on other things and just need a place to sleep, this is it.
374	1	I love everything about this place. It stands for something, a voice of truth, reason, and simplicity in a city built on ostentatious complexity and because of this, I can say with complete confidence that there is not a better meal in Las Vegas.   So rare it is to find a great meal and an unbelievable price for Las Vegas that I would choose a meal at the Pizzeria over any other place in town. I mean it. Here you will not find a line for gamblers who have been given complementary dining and line passes, you will not need a reservation, and you will not find a dress code.   What you will find inside this hallway is truth. People who seem genuinely happy you came in to grab a slice. You will find real pizza. Unharmed by some celebrity chef being paid too much to make expensive food that is rarely worth the cost.   Your food is served on a cheap paper plate, your beer is served in a red plastic college party cup. Have a seat on one of the three barstools, play some pinball, watch some sports and soak it in because when you exit through that hallway, you will not find another real restaurant on the Strip until you return.
375	1	The ox tail fries were as good as I hoped. The portion is plenty to share, too. My husband ordered the Sho Gun Burger and I ordered a bowl of ramen (which is actually next door at Shoku Ramen). I love that you can order ramen while you're sitting at burger place. I also ordered the bone marrow as an appetizer. It was my first time having it anywhere so I wasn't sure what to expect. It was a little sweet. I don't think I'd care to order it again but it wasn't terrible. We went on a Saturday around 4:30-5:00 and we waited probably 20 minutes for a table. It got busier once we were seated. I do wish their waiting area was a little bigger.
376	0	We tried it for breakfast since we were staying at the hotel and had a two-for-one coupon. If you're in that same situation, there are worse places you could go, but if you're contemplating paying full price, don't.    If you're in Vegas to enjoy gambling and shows, this might be a convenient option to fill up. If delicious food is on your "must" list, keep looking.
377	1	Cents here for breakfast due to a coupon we got for buy 1 get 1. My wife and daughter shared a waffle and egg meal. I had the chile relleno omelet.   We left feeling full and the meals kept us going all day long. We never needed or wanted lunch.  The food was very good. The potatoes were a little salty, but not overly so. The hot sauces they provide added just the right flavor to the omelet.   The waffle looked huge and was crisp despite being topped with strawberries and cream.   Very good value for the money. Well be back next time we're in town.
378	0	Never paying $20 for beef noodle soup ever again... No matter how fancy u make a beef noodle soup... they can add gold flakes and serve it in crystal bowls... Bellagio or not, I am not paying $20 for a mediocre beef noodle soup ever again. They used so much MSG in it, I felt sick and fell asleep at 10pm... lol.  I also tried my friend's fried rice... it tasted so mushy... Sorry Noodles.. but never again lol
379	1	Can Lotus of Siam be summed up? Can it be leveled by a few words? You'd be hard pressed. Try criticizing the best Thai meal of your life, one that you paid less for than almost every Thai dinner you've ever had.   Completely unpretentious, despite an incredible Riesling selection and the most robust and spicy Thai flavors you'll ever come across. Make sure to order Yam Nua, the grilled steak salad with mint and chili.  I am still speechless after my meal, the flavors lingering on my tongue and beckoning me to move to Las Vegas so I can eat here more often. Well, no meal can drive you that far.
380	1	My boyfriend and I ate here while we were in Vegas a few weeks ago, and we have not stopped thinking/talking about the burgers here since!!  We came in here with very high expectations, since we are avid Kitchen Nightmares watchers and figured this restaurant had the highest standards, and I'm pleased to say every expectation was met.  Our burgers were literally the best burgers we have ever had and we have been craving them ever since. We also loved the fries! The come with 2 delicious dipping sauces, and there was one that I LOVED, but I forget what the name of it was. The prices were also very decent for the quality of food we received.  I HIGHLY recommend BurGR if you're looking for an awesome burger!
381	0	Been to two pinks hot dogs now....The supposedly good one and this one and this one sucks. The hot dog just sucks. It's nasty. Make it  bearable by putting every condiment on it and put pastrami and whatever they have. Cause the dog just straight up sucks.  Oh ya the service is not that great either. Small little place. Wouldn't go  if your drunk. Just go eat mcdonalds or pizza. Not this
382	0	So lets get to the chase, Frozen hot chocolate! So good but so expensive. well luckily I was able to watch the Dbag angry bartender Jesse make this this while it took 30 minutes to get an actual hot Chocolate also.  12 oz cup = $10 or  3 heaping cups of hot chocolate mix, 2 scoops of ice, and a cup of milk = make it at home Serendipity your service is slow and not friendly at all, I dont even know why I tipped the bartender when he got angry when I asked where my friends hot chococalte to go was at after the first 15 minutes of waiting and then waited 15 more minutes at the bar.  GO TO MAX BRENNER!! It is inside the forum shops the shakes are better, the service is better, and you won't get a hissy fit from an employee if your customer is just asking where a drink is when you are just standing arround talking.
383	1	Very nice settings and workers there. The food was awesome my wife had  a Beeny that was very delicious the eggs were poached perfectly. I had a skillet that was absolutely fantastic. The coffee was spot on not to strong or weak. Definitely going to go back it not prices high either, which i throughly thought was going to be more expensive. Very happy to spend my morning eating there. GREAT JOB!!!
384	1	Had the Hawaii Maui steak and it was freaking delicious. Cooked and seasoned perfectly. My friend had the burger and salad which was also good. Great place to eat if you don't want to spend too much money on the strip and still have a good late night meal
385	0	This new parking policy suckks... Now you need to be a pearl member or above to have free parking access or else you need to pay $$ well i am a pearl member this member cards are always giving me issues and causing huge back up to exit out of the structure.. Not very happy!!!
386	0	Not much to say other than the food was terrible. My hamburger was the driest hamburger I have ever eaten and it gave me a stomach ache. My friend ordered the Mac n' cheese and she immediately got food poisoning. Needless to say our trip to Vegas to celebrate her birthday didn't go as planned after she got sick from the food. As a result we didn't even try the dessert, which we were excited for. The service was okay but not enough to give this place more than a one star rating.
387	1	I came to this place with pretty high expectations. Let me tell you what... they did not disappoint!! Our server was extremely helpful and explained the menu thoroughly. I'm not going to explain the entire menu but we began with the Jalapeo Onion Pedals and Zucchini Fries. Man were they delicious. They sound like typical bar food, but these were done right. Perfectly crispy on the outside and soft on the inside. Not too greasy and not a hint of sogginess.   I opted for the "build your own burger" option.  Chose the Angus Beef, sesame seed bun; topped with: smoked gouda, bacon, over easy egg, lettuce, tomato, onion, and of course TUFFLE MAYO. The truffle mayo was absolutely amazing and is a MUST when you check it out. It takes a special kind of mayo for me to dip my fries in there. I've never in my life dipped my fries in mayo... but I wiped that shit clean.   My girl got the same except Ciabatta bread and caramelized onions. Instead of the mayo she got the Chipotle Aioli. Also very good.   Lastly, I got the Vanilla Shake with Heath bar and Cookie Dough. The shake was really good as well. I'm not a big shake person and honesty I can't remember the last time I've had a shake... but this one was definitely memorable.
388	0	What I imagine to be the worst place to watch the UFC on the strip. We arrived late thanks to a plan delay which should have allowed the staff plenty of time to take care of EVERYONE before as we were the last table to arrive for the reserved seating area. We stepped into the elevator and expressed our frustration with the delay and how much we were ready to eat and drink. Still so much time went past before a waitstaff approached our table  that my husband had to go bar. They didn't have my drink available on the 2nd floor despite it being on the menu so the bartender said he would go downstairs....nope, never happened. Again we waited. We finally got my drink from another staff member and order food...not terrible. The icing on the cake....everyone left their tables and we still didn't receive a bill...we waited til it was completely empty of patrons, still nothing. Time to go in my opinion. Of course they had our card on file from our reservation so of course they got their money, too bad we didn't get what we paid for. Don't go there. Don't be disappointed. Lame place.
389	0	At 1:15 am a third party "engineering" company was on site cleaning out the "traps". The sewage smell was /is overwhelming. It appears this happens every two weeks. It's a very harsh way to be woken up. The fumes actually made me (and the staffer who came up) nauseated.
390	0	Horrible.  In the dungeon of the pyramid.  Went for breakfast but the food was bad.  I bit into a sausage and thought it tasted funny.  I wondered if it was turkey but it was super bitter.  Green inside apparently they don't check the food before they reheat it and serve it.   I told the only staff member i saw and the response was "oh". Not sorry not oh my god where did you get it from.  Nothing.  I live in Nevada bTW
391	0	My inclination is to recommend avoiding at all costs. Draft beers - including swills such as Bud Light and what I not-so-affectionately refer to as that "headache in a can" Tecate - are $8(!!!), so unless you actually take advantage of the happy hour wheel offering drink "specials" or those $3 draft/"free margarita with an entree" cards (not to be confused with the hooker trading cards) handed out on the sidewalks along the Strip, don't expect to drink here on the cheap.  I can't, however, speak for the food, which I took a pass on for no other reason that I don't think tacos should cost $12. But maybe that's just me....
392	0	I booked this hotel room hoping for a "4 star experience" in Las Vegas. When we arrived in the room, it smelled like mold and smoke (even though it was categorized as NON smoking), the carpet was dirty, and the hotel receptionist wont move our rooms unless we paid an extra 40 dollars per night to "upgrade" to a newly remodelled room. Being desperate for comfort and cleanliness, I went ahead and paid the extra 80 dollars to upgrade. I am writing this letter to communicate my disappointment to hotwire's online description of the hotel. I felt mislead and deceived from the hotel description.  Moral: not all "deals" from hotwire leads to a happy ending. Blah.
393	1	My brother and I can here to eat a Kobe Burger and it was pretty good for the price which was $16.  It was nice and juicy and yum yum yum it was so good I can still have that tastes. It came with fries as well. =)  Anyways it is a small place and we found this place out from Rachael Ray back when she was on the food network =)
394	0	Beware of Mafia Charge!!!  The food was ok, but overpriced.  The service was awful. At the end we had an extra charge on our bill of $5.86 When we asked the waitress what this was, she laughed and said it was the mafia charge.  According to her all restaurants in the miracle mile shops charge this extra fee.
395	0	My husband and I live in Las Vegas. We thought that it would be a fun experience. We never had the chance to find out, but reading the other reviews I glad we did not. The hostess needs to find another job. It was as if we were a bother to her. She was extremely rude. We were  dumped by the bar and told we could get food from the bar. We received no menus. I have always thought of living here as a privilege. We have access to great food at any restaurant here in Vegas. My recommendation is go anywhere else except Seor Frog. Do yourself a favor. They get zero stars!
396	1	When in Vegas....  There are so many places to get a good burger, but a great burger AND a shake?! Yeah, Holsteins Shakes & Buns at the Cosmopolitan is the spot. Located on the second floor right off the escalators, look for the cutest cows. The decor at Holsteins is really eye-catching and cute. According to one of the servers, they just changed the artwork last week. (Check some out, I took photos.) There's a bar in the front and the restaurant is located towards the back.   Right after you are seated, you are treated to delish popcorn with cajun seasoning. Seriously, nom nom nom....I could've eaten it all and then some. But, I knew I had to save room for my shake and burger. Hubby and I decided to share a shake and a burger since we didn't want to be stuck with leftovers. That was a good choice because for $9, you get a quality size shake and the extras (that don't fit in the cup). We ordered a vanilla shake that just might have been the most delish shake I've ever had. It was topped with a lot of whipped cream and these tiny pearl balls that were so yummy. We decided on the FUN-ghi burger ($17) which is a beef patty topped with forest mushrooms, caramelized onions, gruyere cheese, frisee, and truffle mayo. Every burger comes with fries and they were yummy! The burger was juicy, messy, and flavorful - but not sure it was worth the $17. (I figured it was hotel food so, hence, the jacked up price.)  Overall, service, atmosphere, and the food were awesome. I would give this place 4 and a half stars, but rounded it up for Yelp purposes. (Gotta take into consideration that it's a food place in a fancy hotel and on the Strip, so you know you are gonna have to pay a premium for food.) In any case, if you've already checked out Wicked Spoon and Secret Pizza at the Cosmo, Holsteins is your next best choice. More popcorn, please!
397	0	Okay, so I have heard really great and raging reviews of this place and was really hyped to check it out for the first time! I came here with a friend who's been here a numerous amounts of times.  The decor and ambiance of this place was actually fantastic. It reminded me of the bubblegum candy land and a little bit of sexy hip at the same time.   The wait was about 25minutes, not bad for dinner on a weekday, and we were seated promptly inside with a view of the strip. That night we saw Penn & Teller eating dinner on the outside balcony, poor guys couldn't even enjoy their night being bothered by tourists and fans, let the men eat!! **My little highlight for the night!**  For dinner I ordered the Salmon Caesar Salad with homemade Garlic Parmesan Croutons that cost almost close to $20 (but it was a huge mixing  bowl portion) While the size might have given you your money's worth, the fish was too fishy and half cooked, the lettuce was drowning in a mayonnaise based Caesar dressing so It was soggy. The only good thing was the Garlic bread/over sized croutons. The disappointment of my night.   After my not-so-appetizing dinner, i was sort of looking forward to a dessert called the Frozen Hot Chocolate, but didn't get the chance to because they ran out of ingredients, so they suggested the hot chocolate sundae. What? isn't it chocolate and ice that you need to make this dessert? Ugh So we opted for the Strawberry Fields Sundae, cheesecake, strawberry ice cream, strawberry topping with whipped cream all for $15.00!!! SERIOUSLY? There was two scoops of ice cream on the bottom of a goblet topped with strawberry compote and LOADS of whip cream. Really is that necessary?   In the end, I made a note to myself that I will never come here again, nor will I suggest this place to anybody. Chili's or Apple-bees in my opinion makes better quality foods at a decent-not-so-overrated price!   Never again.
398	0	This weekend was my first time in Vegas- came with a friend here on business, so his company covered the room. He was working at the conference center, hence the hotel choice. He drove in from LA and was much later than my flight, and the hotel was nice enough to be able to transfer the prepaid room into my name so that I could check in.   We were on the 24th floor with resort club privileges- not sure what to compare this to, because the room was pretty generic. We got a letter listing our resort level benefits, including lounge access on our floor to have a light breakfast, snacks, and wine/cheese social in the evenings, which was a nice touch. Also included free fitness center access, which I'd researched upon arriving and balked about the $20/day access fee- which is insane considering what is actually available. It's essentially a room of weight machines, some treadmills, and three outdated ellipticals. I was surprised. Used it for what I needed and left, but nothing there was worth even half of that access fee for the weekend, let alone the day. Room came with printer-- but I am still waiting, an hour and a half later, for someone to bring me the cord to actually USE it. Housekeeping says they're still looking for it and to go to the business center instead. Will do, but not thrilled about it. Also, my partner was a little annoyed not to get the slippers/robe listed among our amenities.   I'm not a casino fan, so I didn't evaluate that, but the giant sports screen at the Superbook was pretty cool. Didn't want to do the buffet, so went to Paradise Cafe instead on my first night alone. Date and I did the sushi bar inside of Bennihana's the following night.  Having access to the monorail was a plus.  All in all, aside from the printer cable situation and fitness center access fees, it was fine. But just fine. Expectations were a little higher.
399	1	With a few hours to spare before heading back to SF, I wanted to hit up as many restaurants as possible.  Prior to coming to Shake Shack, I had just scarfed down tacos and a slice of pizza hence why I only ordered fries and a milkshake but no burger.  Fries - Probably the best fast food fries that ever existed.  Super Duper use to be good and maybe it's the locations that I've visited recently but the fries are not crispy and super greasy.  Shake Shack however, has the perfect texture, taste, seasoning, crisp factor, and I did not feel guilty afterwards, well I never do.   Black & White (Vanilla ice cream with drizzled fudge) milkshake - its hard to make milkshakes with the right consistency.  I was sucking pretty hard, my cheeks were starting to ache.  After letting it sit and melt for a bit, it did the job but I wasn't satisfied.  Overall, LOVE the fries.  Will have to revisit and try the burger.
400	0	Guess what! We checked into our room and found a DIRTY TOWEL inside the shower and a dirty pillow case. Called guest services and room service has NOT showed up. And they refuse to move us to another room. Customer service at its best guys. Avoid at all cost
